,class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
4936,lieback,9.56990644337991,100.81116060204369,169.19512749770374,91.46351396812597,147.21102984261546,0.3573882,0.5945328,0.6182295,0.3194372,0.60989857,0.5953615,0.32271522,0.6028434,0.7317364,0.33061266,0.66506124,0.6006039,0.3343503,0.65265054,0.61176205,0.48631442,0.69145095,0.6610043,0.5165522,0.6400354,0.5262709,0.5680527,0.53538406,0.13790454,0.5964844,0.54436177,0.26068112,0.6125211,0.38844916,0.34145665,0.61534226,0.39271802,0.15993865,0.90637684,0.60968965,0.48351842,0.869859,0.596504,0.50579804,0.9058763,0.46856028,0.09610071,0.8491377,0.38366428,0.26028335,0.8275685,0.48014566,0.07804678,0.82170296,0.48374876,0.11905704
4937,lieback,9.686325877188343,89.84665792742221,170.32214969189087,89.035163152133,139.27465055538414,0.35878962,0.5920369,0.5873613,0.31964734,0.60867995,0.6228633,0.32405615,0.6003566,0.64715314,0.32761198,0.66485864,0.6928235,0.3323319,0.6527918,0.56966394,0.48527882,0.6919128,0.6498907,0.51836205,0.63976437,0.49557558,0.5651021,0.537107,0.15804698,0.60330474,0.55504143,0.24373265,0.6124553,0.3878251,0.32285118,0.6156924,0.39214918,0.13470484,0.9106996,0.60958195,0.42432407,0.88451546,0.5977541,0.47172558,0.88622,0.4848806,0.09878521,0.8561368,0.38248673,0.24130945,0.8268482,0.47805363,0.09502947,0.821187,0.48098263,0.13562772
4938,lieback,10.417806153607703,107.70163666413664,169.48741861304526,90.115658097694,149.23683662968455,0.35613817,0.59154725,0.6512719,0.31751162,0.60894614,0.64565843,0.32273823,0.5990316,0.5969923,0.32921404,0.66438,0.6283896,0.3343094,0.6510315,0.576573,0.484769,0.6931314,0.6632071,0.5325491,0.63165516,0.49710712,0.56612635,0.5384801,0.14809535,0.5986792,0.54474914,0.24892713,0.61254,0.38886464,0.35081065,0.6157951,0.39465806,0.1395689,0.9086498,0.60174745,0.46185362,0.8820851,0.5949145,0.5093481,0.9219496,0.46451488,0.1011192,0.8601801,0.38239342,0.32845822,0.8284142,0.47880277,0.061440993,0.8228798,0.48268685,0.11305503
4939,lieback,10.332339616893435,98.69595346892828,170.9022513184784,90.24267229549956,144.17353543568407,0.3573432,0.59014094,0.5930222,0.31948352,0.6063991,0.6954973,0.32359046,0.5987081,0.64431757,0.3292802,0.66221756,0.62668175,0.3347435,0.6514172,0.5932097,0.48653656,0.6910397,0.6822742,0.53158164,0.6395268,0.5157882,0.5641264,0.5394822,0.14901897,0.60433537,0.5545773,0.24850914,0.6134535,0.38778064,0.3665582,0.6175701,0.39535066,0.12355034,0.9099511,0.6099907,0.42850265,0.88301253,0.59830177,0.45683298,0.9047112,0.46978983,0.08946968,0.8586735,0.38294014,0.23584549,0.8289398,0.48065725,0.08397022,0.823182,0.48390898,0.10330471
4940,lieback,11.152458278023955,88.04005240138633,170.97719215405175,87.75489883372747,150.91818331653158,0.3543539,0.5887685,0.6671043,0.31833488,0.6062998,0.750827,0.3227936,0.59778833,0.63676727,0.32985437,0.6625857,0.55480504,0.33610445,0.6504221,0.57774514,0.48420998,0.6931778,0.67064744,0.5348178,0.6321043,0.4883533,0.5624517,0.54062426,0.16201568,0.5980287,0.54565054,0.25455472,0.61239326,0.38809484,0.27565452,0.61667174,0.39577708,0.11679566,0.9121532,0.6208702,0.44249877,0.88510984,0.6077774,0.46006826,0.8841604,0.48389775,0.100575514,0.8606512,0.38328,0.28201717,0.8283829,0.4813051,0.080623716,0.8276397,0.484233,0.112363584
4941,lieback,12.185398059634863,85.18853038517605,173.10071162738706,87.27164928957072,167.83755545580632,0.3581608,0.5867401,0.5841335,0.32236165,0.60188496,0.8035032,0.32624328,0.5963268,0.697477,0.32690668,0.6583308,0.6229628,0.33520755,0.65024483,0.5293801,0.4859701,0.69286287,0.67176193,0.5347501,0.64006984,0.50892884,0.5597222,0.5404442,0.19417803,0.6000072,0.546133,0.25353467,0.6116986,0.38882372,0.21502998,0.7371673,0.41800424,0.10986707,0.9132742,0.6223025,0.3952523,0.8895674,0.61004895,0.46283856,0.881277,0.4957399,0.10940387,0.85944414,0.38321656,0.22889242,0.8246273,0.48297212,0.084913276,0.9122784,0.47431192,0.103226826
4942,lieback,11.61253998749757,84.64245676103353,170.89688278979074,88.5826972705655,177.104168725411,0.3631031,0.58774817,0.5792382,0.32753375,0.6036616,0.7837818,0.3303725,0.5973982,0.67386836,0.33145648,0.6582812,0.5917569,0.3373512,0.6506154,0.57634634,0.48298782,0.6895868,0.6165953,0.5292972,0.6436291,0.5303255,0.56180984,0.53829396,0.16600837,0.6052359,0.5547655,0.24508275,0.6109482,0.39071557,0.23527145,0.7349659,0.41763502,0.10064057,0.9131284,0.6225138,0.44830394,0.88596904,0.61077005,0.47764927,0.8811566,0.49635217,0.09376305,0.85928214,0.38294023,0.20625561,0.82754564,0.4825367,0.08797094,0.82395613,0.48537418,0.09865091
4943,lieback,12.671972268816516,100.03778511251232,170.52966449925418,88.51119885033381,175.568455332047,0.36293226,0.58617723,0.5701029,0.32688823,0.60234076,0.7955851,0.33138618,0.59572536,0.6153018,0.3265161,0.65840775,0.6134676,0.33427256,0.6463372,0.55019426,0.48339188,0.6938698,0.61500394,0.53393763,0.6393947,0.5333579,0.56319165,0.53938675,0.14202331,0.60398036,0.554579,0.2412951,0.61152583,0.3892821,0.23488311,0.73662466,0.41713652,0.09846058,0.92137015,0.6140934,0.40709138,0.8866242,0.6080324,0.4468629,0.9206347,0.4663899,0.106934026,0.86073387,0.3832516,0.23316896,0.8293452,0.48092207,0.094749294,0.9088442,0.46160847,0.1107975
4944,lieback,18.928298470453928,85.09082452909901,164.8434363925702,86.29521910620404,178.4402493497139,0.3958388,0.5825133,0.4563592,0.3586154,0.59037054,0.48715964,0.36040705,0.58859986,0.56042224,0.3435868,0.64146584,0.64762384,0.34892973,0.64183336,0.54912597,0.47949952,0.6883347,0.68232906,0.5146898,0.6568697,0.48435432,0.56800514,0.5402132,0.1488344,0.6050975,0.55606693,0.12893125,0.6111986,0.38657448,0.41684353,0.7367666,0.41706392,0.072024606,0.90984195,0.63475865,0.35383227,0.8894025,0.6353852,0.46983048,0.88034266,0.49604413,0.11155661,0.8585125,0.3833082,0.13346028,0.8281955,0.48585388,0.08553956,0.8294744,0.4875798,0.09506424
4945,lieback,18.92639743552876,85.09445135954829,164.84023986403864,86.30137310664622,178.44183395360133,0.39584118,0.58251595,0.45635393,0.35861966,0.5903716,0.4871783,0.36041027,0.5886026,0.5604793,0.34358618,0.6414651,0.6476034,0.3489277,0.6418364,0.54914147,0.47949645,0.6883281,0.682245,0.514683,0.6568747,0.48440918,0.568004,0.54021925,0.14884515,0.6050954,0.5560706,0.12891547,0.6111979,0.386574,0.41682854,0.73676723,0.41706243,0.0720146,0.9098333,0.6347637,0.35372618,0.88937736,0.63538784,0.4696088,0.8803467,0.4960486,0.11158085,0.85851216,0.38330784,0.13334769,0.8281952,0.48585367,0.08558982,0.829474,0.48757982,0.095083565
4946,lieback,18.393709850750472,86.3210577118342,168.15968447990815,83.98630780822708,141.1001688752318,0.39554808,0.58263665,0.43469882,0.3589736,0.5905873,0.480105,0.36015224,0.58900946,0.54917467,0.344747,0.6405967,0.6523831,0.3495526,0.64173424,0.5466817,0.48172235,0.68639916,0.6893222,0.5125307,0.65903246,0.46908525,0.5658146,0.53622526,0.123995245,0.6032562,0.55620444,0.12584288,0.61256593,0.38710567,0.41646224,0.61011064,0.4005989,0.07062137,0.9069132,0.62504214,0.33443546,0.88729,0.63439745,0.4209382,0.87990963,0.49679333,0.10707974,0.86047304,0.47873327,0.09801462,0.8281573,0.48666945,0.11270132,0.8278854,0.48642364,0.103706025
4947,lieback,18.99002475357943,83.06655453459317,166.0006616832671,84.03940569883476,140.79039247561502,0.395783,0.5827026,0.4425269,0.35761726,0.590841,0.45450866,0.35935447,0.5889737,0.5376771,0.34151834,0.6414322,0.6226839,0.34656557,0.64204997,0.5642512,0.4781005,0.6886975,0.6372039,0.51281226,0.6572868,0.4923446,0.5682906,0.53570944,0.14759319,0.6032909,0.55579823,0.1377491,0.6123543,0.38715312,0.4643631,0.610137,0.3994914,0.09041929,0.91124415,0.6344339,0.3706816,0.8888204,0.6366684,0.46101737,0.87696815,0.4977146,0.10091876,0.8612437,0.4644874,0.10407721,0.8283031,0.48762083,0.11611504,0.8251285,0.48969242,0.10977642
4948,lieback,18.65436046975804,83.82997843850383,166.33856480188598,87.27207959148843,139.50570219462733,0.39611077,0.58096975,0.50846595,0.35822245,0.5887123,0.47632125,0.35958025,0.5872585,0.534734,0.34349978,0.6405938,0.63336605,0.34854016,0.6419491,0.5522613,0.48190856,0.6875804,0.64568686,0.5136013,0.6581566,0.4886859,0.56815916,0.53636193,0.12626167,0.60531247,0.55579835,0.14461364,0.6113727,0.38603202,0.4147032,0.609055,0.3987917,0.081685655,0.91016424,0.63330215,0.34619907,0.88985074,0.6346945,0.45297942,0.8778989,0.49779627,0.09065131,0.862035,0.3825866,0.1055368,0.8285269,0.48701963,0.11322954,0.82878506,0.48693606,0.09622494
4949,lieback,17.759220809895037,84.56578788760014,166.60408157568105,86.55786037035854,139.9092707519267,0.39283675,0.58156437,0.47588727,0.35710925,0.5905055,0.4656228,0.35923123,0.58863163,0.5490095,0.34240258,0.6431196,0.64545876,0.347877,0.6432548,0.5457892,0.48136497,0.687873,0.6319883,0.5129941,0.65634006,0.5068012,0.5677093,0.53614616,0.13267238,0.6046319,0.55610263,0.14505355,0.61140233,0.3862161,0.41450176,0.6113424,0.39209962,0.08809554,0.90990007,0.6339752,0.3544152,0.88750374,0.63678014,0.46496913,0.8793931,0.49752602,0.112914674,0.8589171,0.3831984,0.10792181,0.8286707,0.48940536,0.10397059,0.8246511,0.491429,0.09347024
4950,lieback,18.24213409498346,84.34481760757188,164.81123888082274,81.72180640023355,103.9598231679062,0.39582038,0.5807631,0.46602058,0.35785514,0.5882852,0.45125115,0.35971618,0.5868451,0.5129441,0.341469,0.6411478,0.6205244,0.34739825,0.6413289,0.55869156,0.48037356,0.68718505,0.66189176,0.5116676,0.6567267,0.48440722,0.56888497,0.5388393,0.13813077,0.7223046,0.58015746,0.12964408,0.6120333,0.38465178,0.44460934,0.70581615,0.423728,0.081048764,0.9097831,0.6331333,0.3439511,0.8877876,0.63616264,0.4602226,0.87889445,0.4974999,0.10949056,0.84944236,0.44612294,0.107842915,0.8284978,0.48557243,0.10427367,0.82425666,0.48785505,0.09369973
4951,lieback,18.102339119898986,87.14231965763653,165.2966057836222,83.97867848692418,141.61356687438496,0.3963327,0.5821008,0.45962393,0.35891902,0.5900218,0.47470874,0.36070156,0.58815426,0.54060096,0.3426054,0.64322495,0.6535811,0.34758958,0.64332765,0.5619181,0.47932276,0.6881655,0.6212653,0.51026917,0.65873945,0.47147462,0.568462,0.5390494,0.14336424,0.6023345,0.55605286,0.16315264,0.61269885,0.3864563,0.40717468,0.6123226,0.39236853,0.098401055,0.90785706,0.624477,0.34512946,0.8871545,0.6354715,0.44850758,0.882432,0.4973646,0.11751498,0.86084807,0.47917756,0.10686312,0.8274705,0.48690706,0.120474786,0.82682985,0.48693123,0.111876614
4952,lieback,19.025995382947876,85.47531636804653,165.49535062809122,85.63370162470997,141.3365480620276,0.39033744,0.58061093,0.48348296,0.35266602,0.59001106,0.45482844,0.35735273,0.58756226,0.51466596,0.3404413,0.642729,0.6354214,0.34533176,0.64248735,0.58319217,0.47840363,0.6905694,0.6385808,0.5106721,0.6565503,0.47565612,0.5678937,0.5399501,0.16347459,0.60193074,0.55587536,0.17052579,0.61261255,0.38614592,0.39163622,0.61200523,0.3924636,0.10751593,0.911998,0.63552564,0.3513014,0.88833296,0.6369152,0.43500763,0.88329196,0.49763137,0.12787674,0.8660972,0.4643538,0.10667846,0.8300273,0.48833066,0.11774267,0.8304039,0.48822364,0.13400169
4953,lieback,18.80412780514224,83.33749447858924,167.00479511390736,81.3398007501439,178.703799029028,0.39631492,0.58017874,0.47988838,0.35824,0.5883314,0.44603136,0.36012492,0.5866324,0.50961214,0.3405722,0.6421096,0.6156879,0.3457714,0.6423846,0.56250733,0.47931144,0.68961525,0.61215436,0.5131058,0.65829164,0.4594798,0.566584,0.5366927,0.13081715,0.6048378,0.5562514,0.13550717,0.6115681,0.38692474,0.37819266,0.7369975,0.41576672,0.08227868,0.91383576,0.63482636,0.340941,0.8921985,0.63740605,0.4297681,0.8804072,0.49923012,0.10899966,0.8620117,0.49308157,0.09598184,0.82786125,0.4873546,0.12622193,0.8294637,0.48737723,0.11484007
4954,lieback,18.58263463082913,84.10011242017784,163.74910348375076,83.89251565054447,113.83692238799227,0.39603135,0.58125365,0.4761117,0.35847205,0.5889613,0.46211305,0.36041933,0.58772826,0.543686,0.34147713,0.64171696,0.61915445,0.3472764,0.6422513,0.5577201,0.4792452,0.68829274,0.65395427,0.52852553,0.64789647,0.49275523,0.5680762,0.5416062,0.13277565,0.7181911,0.58997315,0.12284383,0.6096997,0.385694,0.36996117,0.7391108,0.41594052,0.08174948,0.9118552,0.63510686,0.34871522,0.89169663,0.63660455,0.43209752,0.88025594,0.4972341,0.1194974,0.8564571,0.38226816,0.12393747,0.827389,0.49002257,0.09047249,0.82882965,0.48931527,0.09304748
4955,lieback,18.38983438743043,83.38042221752276,164.542320672821,85.22214857627085,140.22492111422966,0.39743266,0.5815756,0.50527775,0.35981798,0.5895665,0.4789278,0.36179745,0.5879708,0.56028914,0.34090996,0.6423974,0.6160279,0.346187,0.6426701,0.5594022,0.4790226,0.6885697,0.63421035,0.5126492,0.65874875,0.46571875,0.5698536,0.53863615,0.12906772,0.60511005,0.5563075,0.1305741,0.6126307,0.38696152,0.39144713,0.61166155,0.3927289,0.087595254,0.9118924,0.63473815,0.34478462,0.8901701,0.6376212,0.43417642,0.8785838,0.4981884,0.12385767,0.85423845,0.38133752,0.10420478,0.82667416,0.48578477,0.103400424,0.823012,0.4876159,0.09625075
4956,lieback,18.60909595897488,84.74656250436286,164.5178822559707,84.60713102264621,141.71183963616312,0.39606792,0.58059746,0.5034468,0.3576543,0.5889336,0.46875468,0.36023578,0.58689743,0.54711384,0.34006128,0.64183307,0.61867976,0.34622,0.64162505,0.57498175,0.47814605,0.68858737,0.6202717,0.5263235,0.6481063,0.48134673,0.56823915,0.5402302,0.12678663,0.6048996,0.55596155,0.1365413,0.611729,0.3864071,0.36462292,0.6110813,0.39264035,0.10959439,0.910984,0.63487047,0.3595962,0.888677,0.63655335,0.45666045,0.8812108,0.49863717,0.1126391,0.8564706,0.3822918,0.10842653,0.82676697,0.48877937,0.10326549,0.82769823,0.4885346,0.10263858
4957,lieback,18.806408641633933,84.41163051803295,165.45505251198816,84.20807039019905,169.07283614833815,0.39143023,0.58064836,0.45352477,0.35627195,0.58913743,0.47357407,0.3579179,0.5877075,0.54473394,0.34161827,0.64070046,0.63621247,0.34675783,0.6416542,0.5754854,0.47951385,0.68792343,0.6585206,0.5258789,0.6483048,0.4808949,0.5675696,0.5397542,0.14044589,0.5994122,0.5464753,0.13813141,0.6122186,0.38584805,0.3743754,0.7393966,0.4148419,0.083083555,0.91132843,0.63310313,0.3211504,0.8906344,0.63526034,0.44150707,0.88087934,0.49933553,0.104455434,0.8557297,0.38176873,0.12061358,0.82533634,0.49044377,0.08200847,0.82695556,0.4898684,0.10090778
4958,lieback,19.26207706236412,85.50620248347334,166.52901779670262,86.94493402081234,140.95252750613278,0.39662132,0.58118874,0.52897596,0.35946915,0.58836836,0.5355522,0.36153495,0.5874912,0.5801681,0.34333527,0.6401834,0.646238,0.34856606,0.640382,0.5461295,0.48198503,0.68890643,0.61670345,0.5123522,0.65753114,0.4762252,0.5691691,0.53560376,0.17055891,0.60383654,0.55584794,0.1631608,0.612354,0.3865347,0.37998235,0.61219025,0.3926477,0.09476353,0.9090165,0.63344544,0.31940737,0.8874225,0.6358173,0.4236707,0.8801315,0.49630165,0.122349225,0.8591492,0.38249347,0.10986952,0.82850784,0.48880813,0.106764086,0.8251556,0.49195552,0.10808142
4959,lieback,18.70246272491149,86.20793611880045,166.59706014121429,87.6920952443092,174.11407947378518,0.39619035,0.5806564,0.53941864,0.3585244,0.5878102,0.52033675,0.36111784,0.5863332,0.5293432,0.3425369,0.6394561,0.62746155,0.34885818,0.63913906,0.51793075,0.48251304,0.68710655,0.649649,0.511772,0.6559914,0.48918894,0.56869733,0.53654873,0.17418507,0.6037923,0.5560842,0.1685114,0.6126001,0.38723868,0.404384,0.7023417,0.42416325,0.07930689,0.9049582,0.6327158,0.3063372,0.88376474,0.63505393,0.4016935,0.8778464,0.49489093,0.12847419,0.85932815,0.38262653,0.13313064,0.8296432,0.484512,0.11369279,0.8298453,0.48570415,0.10953917
4960,lieback,12.470377257377212,85.76893254008705,90.2985569032886,75.6792200037933,150.17887999830376,0.2500924,0.352592,0.47605127,0.19875681,0.33321506,0.68569994,0.19822389,0.33304882,0.635885,0.22367512,0.2608599,0.5560129,0.2286096,0.27061155,0.6427454,0.42102632,0.21698137,0.32122478,0.43705902,0.2650998,0.5390506,0.64516807,0.36242217,0.06507153,0.60969245,0.48536545,0.2827049,0.55228126,0.5072187,0.06965409,0.62329257,0.57897395,0.35869747,0.93246555,0.28967428,0.27869016,0.9553621,0.30125913,0.28614637,0.8928902,0.4708707,0.09205232,0.8961643,0.48013577,0.16861476,0.9142792,0.47948256,0.15787041,0.9135364,0.47868982,0.11043633
4961,lieback,12.250814622793994,69.07711134073479,91.66627496382696,76.75907291157232,152.05123975547934,0.25297886,0.35332048,0.41065115,0.19961852,0.33320346,0.70500875,0.19881335,0.33555382,0.6591314,0.21781401,0.26216194,0.55967134,0.22506237,0.27559996,0.61510795,0.41815886,0.21842697,0.35503116,0.436472,0.264542,0.5243443,0.63966715,0.36339465,0.08149374,0.60608464,0.48386908,0.26891047,0.55972826,0.49365544,0.12077989,0.62118995,0.5716192,0.23043033,0.93239754,0.29762822,0.25096396,0.95700395,0.31137574,0.22438551,0.86984324,0.4073929,0.080032215,0.8999517,0.48305973,0.18949924,0.9151005,0.47981426,0.18364376,0.913063,0.4781653,0.11928297
4962,lieback,11.72511628146369,69.47506548253641,93.68723914677452,77.36798427607896,147.042019999327,0.24473071,0.35261858,0.5015979,0.19619781,0.33924496,0.6848614,0.19438699,0.33383852,0.6085987,0.21836951,0.26125216,0.55005795,0.22623655,0.2716296,0.66672873,0.4308787,0.216911,0.26077798,0.4495594,0.266246,0.54209983,0.6413683,0.36306033,0.08019096,0.61203897,0.48239538,0.2815213,0.56269634,0.49354753,0.11819968,0.61812186,0.56995106,0.20824333,0.9331902,0.30086762,0.28633735,0.9574384,0.3149415,0.1961574,0.8725008,0.40592694,0.069466546,0.9028754,0.4817904,0.14701636,0.91601384,0.48161244,0.14714472,0.9144343,0.48129517,0.1042608
4963,lieback,16.87733822345456,69.25702535366209,80.02245533473437,75.84495454400366,149.68401913255798,0.24163811,0.3523784,0.55873406,0.19310048,0.33887833,0.67809457,0.19134963,0.33449233,0.55510515,0.21454829,0.2618761,0.5508156,0.22346029,0.27349,0.67028517,0.43375617,0.19500425,0.5496182,0.4480651,0.27073607,0.5792987,0.69692177,0.34071302,0.06104461,0.6119211,0.48094988,0.21676266,0.57052934,0.49707437,0.08201895,0.62370986,0.5690743,0.280465,0.9335588,0.29980463,0.31307104,0.95791286,0.31852743,0.23300518,0.8652638,0.4066546,0.09153153,0.89924765,0.48410007,0.16653518,0.9175991,0.4815541,0.16061407,0.917622,0.48223457,0.12709822
4964,lieback,17.15972587259662,71.17185522709683,79.00758484671886,76.7691679311656,156.30941191049706,0.2453905,0.3528752,0.52812153,0.19543003,0.33385172,0.69372106,0.19433753,0.3351847,0.61470944,0.2204805,0.26195973,0.5943783,0.22525004,0.27171677,0.71832323,0.4319454,0.19630308,0.52088517,0.44402796,0.27036482,0.5643291,0.6968955,0.33813033,0.058512907,0.60908175,0.48255593,0.26356438,0.5705824,0.493268,0.0885876,0.6306347,0.5678129,0.24663332,0.93291044,0.29989383,0.35665962,0.95466983,0.32167935,0.28601438,0.8711033,0.40477452,0.117940165,0.8985959,0.48481426,0.24654528,0.9200666,0.48172036,0.18833764,0.9155092,0.48200414,0.1442078
4965,lieback,16.569307753931493,71.60546295636591,111.32346377247528,77.35436487887395,153.64479119073502,0.24042022,0.35053992,0.53280973,0.18881497,0.33227667,0.6718692,0.18405485,0.33354056,0.56327075,0.21257958,0.2601225,0.55507123,0.22266005,0.27221775,0.694659,0.4358698,0.1933221,0.3491895,0.4469684,0.26926613,0.59331423,0.6354903,0.3610041,0.067209676,0.61094445,0.47824702,0.25242972,0.58350635,0.5145229,0.084472656,0.62964946,0.56806356,0.2763047,0.93377894,0.29969427,0.33021796,0.95500195,0.3317042,0.28179693,0.87272686,0.40353155,0.086202204,0.9006936,0.48378092,0.21683913,0.92451656,0.4815085,0.1617587,0.9178382,0.48221985,0.13173285
4966,lieback,16.384640558246513,71.8914976184277,104.52148328373468,77.53999576013656,153.65890236156025,0.2418624,0.34705898,0.46002814,0.19027498,0.3307428,0.6805875,0.19095618,0.33110657,0.580227,0.2141603,0.2560567,0.50621,0.22524983,0.26993152,0.68156236,0.4291879,0.19248645,0.3785659,0.44633317,0.27101687,0.658746,0.63138866,0.36074498,0.06817311,0.61116207,0.4825289,0.22106253,0.5687461,0.49360487,0.094653554,0.6285746,0.5674481,0.24678236,0.9332521,0.30001232,0.3360125,0.9553852,0.33136997,0.2854558,0.8714918,0.4063395,0.06582819,0.9023107,0.48359585,0.14727247,0.9199858,0.4820221,0.1630006,0.9204669,0.48287508,0.13176033
4967,lieback,16.043556911023224,71.43562347246439,91.6985407774661,71.92615399827636,150.83914072499053,0.25179318,0.34432298,0.35394123,0.19717741,0.32827577,0.685829,0.19713657,0.3314291,0.6262806,0.21495521,0.25516078,0.43912104,0.2251592,0.2744868,0.55692405,0.435174,0.19148628,0.41552123,0.45894405,0.28026053,0.5544284,0.644521,0.33127496,0.06383906,0.6128542,0.4809117,0.16622338,0.5528029,0.47786126,0.06607561,0.62579215,0.56928223,0.39843377,0.9299339,0.2860045,0.23922206,0.95359796,0.32594764,0.2686329,0.862771,0.405298,0.052393075,0.8880353,0.47781157,0.094453864,0.91656196,0.47945896,0.1358127,0.91741705,0.48030922,0.08383461
4968,lieback,15.217416544743832,49.25390795412014,90.87478581261672,74.16907200849265,151.8009952846684,0.24967039,0.34792712,0.39596978,0.19280875,0.32949024,0.65726215,0.19305985,0.33090004,0.5767934,0.21070549,0.25557804,0.4444633,0.22110729,0.27151617,0.5733128,0.42843673,0.19602832,0.3838368,0.44582617,0.26736954,0.5286416,0.64438164,0.33245057,0.06777155,0.6089298,0.48079154,0.17453302,0.55462444,0.4794521,0.084191784,0.62425,0.5754945,0.2659055,0.9299264,0.28615972,0.24837257,0.95300376,0.3393134,0.28118545,0.78200024,0.40622637,0.04193111,0.8892783,0.48308727,0.07945566,0.916959,0.4816887,0.14071216,0.91778374,0.4824841,0.089610785
4969,lieback,12.596145003832858,70.17059047590797,80.9731357049301,73.53960860477345,149.72243211645014,0.24956982,0.3412486,0.35234642,0.19462427,0.32548138,0.55069774,0.19472459,0.32906842,0.55512923,0.20779753,0.24279447,0.31933028,0.22184215,0.2751214,0.5116693,0.42859623,0.19319119,0.43197197,0.44959223,0.27728418,0.5885972,0.6662679,0.32590762,0.06256691,0.6123397,0.4834825,0.3089775,0.5490062,0.4748887,0.061870523,0.6261406,0.58161134,0.21188702,0.9195785,0.2985881,0.26495042,0.950216,0.3507844,0.34379923,0.85402894,0.40371385,0.06671314,0.8897331,0.48160505,0.1301005,0.91041654,0.47920844,0.15686141,0.9129262,0.48190618,0.07548947
4970,lieback,14.493013087575642,68.0447419080657,66.47934451256882,71.64832922359692,150.22979222837702,0.23829292,0.3439258,0.36462292,0.18572733,0.32680625,0.5913918,0.1850578,0.3304139,0.50537574,0.21223637,0.2470804,0.47742733,0.22563319,0.26969692,0.5975272,0.4288469,0.19078586,0.4271575,0.44663852,0.2798087,0.56906307,0.7167678,0.30735192,0.052739583,0.60977256,0.48392087,0.22204609,0.5450144,0.47577187,0.05385875,0.62482804,0.5804717,0.24292138,0.92973536,0.27521992,0.25824213,0.9556283,0.34086296,0.28767475,0.8541267,0.39848816,0.094877005,0.8904626,0.47939906,0.100447565,0.9085938,0.4789482,0.16663499,0.9103603,0.4791227,0.08916436
4971,lieback,13.38744783358967,76.19588966355892,64.89723364417291,76.06476369187301,149.46862228689247,0.24521792,0.34153935,0.39114076,0.19038463,0.32673737,0.5274888,0.1908009,0.32904404,0.49469194,0.20900784,0.24516192,0.3930162,0.2206856,0.2724345,0.5397455,0.42937714,0.19243114,0.41099295,0.449848,0.27714232,0.60175365,0.7299911,0.3103021,0.05526576,0.6104597,0.47842297,0.2010905,0.5531283,0.47806263,0.057970997,0.626987,0.5951823,0.31555694,0.9292114,0.27427208,0.2787123,0.95204616,0.30854958,0.31322092,0.8730499,0.40592176,0.10953408,0.89714354,0.482532,0.149664,0.9122502,0.47914067,0.16548921,0.9131748,0.47831312,0.06093459
4972,lieback,14.32808643440366,68.9117456307396,64.09597732244954,75.99563534728331,154.60417322193334,0.23558098,0.34164366,0.39701587,0.18020979,0.32323542,0.5684633,0.1825687,0.3277266,0.4667676,0.21017146,0.24603252,0.4110676,0.22130731,0.2680983,0.5297286,0.42769462,0.1901722,0.3737374,0.44804752,0.27746543,0.57089704,0.7343234,0.31172252,0.053987313,0.6074713,0.47749576,0.22378087,0.55404687,0.4767545,0.05119024,0.6314456,0.5800411,0.28178525,0.927951,0.2748108,0.25816777,0.9525069,0.31984502,0.29914284,0.8553237,0.39717188,0.08376152,0.89801043,0.4798678,0.10328859,0.91445273,0.47842264,0.16543281,0.9143435,0.47897872,0.08143493
4973,lieback,15.622516367086314,80.51875054020584,65.07181327935844,78.49677548926111,150.1142254276204,0.24137488,0.34125218,0.4325081,0.1840825,0.32709423,0.5965252,0.18539046,0.3285714,0.50624454,0.21324942,0.2524601,0.41585827,0.22320883,0.26963368,0.5921318,0.43264353,0.19077641,0.3979107,0.45154923,0.27810007,0.56451195,0.7220642,0.32038775,0.045745224,0.6092226,0.47966027,0.15202607,0.5438941,0.4749824,0.04965491,0.6266804,0.60157716,0.32116318,0.9193195,0.2751877,0.22691974,0.950585,0.31800684,0.3020285,0.87387246,0.40481177,0.08297377,0.9025485,0.48470283,0.120782316,0.91544265,0.48026428,0.17689505,0.915583,0.47922277,0.06434648
4974,lieback,15.515193150198495,74.18409842466669,91.63418673510624,77.69034871433605,152.12746466661667,0.23247921,0.3422294,0.46660256,0.18217376,0.32852995,0.59785044,0.18398815,0.32850853,0.49864113,0.21534738,0.252681,0.45017013,0.22651008,0.26980612,0.6806842,0.43116313,0.19244157,0.4088475,0.45118615,0.2730742,0.6160821,0.6379952,0.34374556,0.055203013,0.6078682,0.47590762,0.21168762,0.5466018,0.47646347,0.066718996,0.626068,0.58113784,0.2609844,0.91901684,0.27594796,0.2534969,0.95153093,0.32017154,0.3116686,0.8581883,0.40331092,0.082817584,0.8999882,0.48180252,0.14198935,0.91299736,0.47978044,0.21661992,0.9141452,0.47765025,0.105180085
